Time,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,ProviderId2,WindSpeed2,WindDirection2,Temperature2,Pressure2,Humidity2,PowerWOAvailability2,ProviderId3,WindSpeed3,WindDirection3,Temperature3,Pressure3,Humidity3,PowerWOAvailability3
2020-08-06 05:00:00,1,3.3,58.0,21.3,99442,83.09,4.462,2,3.67,30.82,22.16,99783.0,0.982,8.112,3,4.8,60.0,22.0,96900.0,0.93,4.187
2020-08-06 06:00:00,1,3.2,55.0,21.4,99387,84.02,3.512,2,3.78,32.76,23.05,99812.0,0.965,5.315,3,4.7,60.0,22.0,96900.0,0.9,3.355
2020-08-06 07:00:00,1,3.0,43.0,22.0,99343,80.2,2.449,2,3.89,34.69,23.95,99841.0,0.949,4.152,3,4.5,60.0,23.0,97000.0,0.83,2.256
2020-08-06 08:00:00,1,2.6,51.0,22.7,99295,76.37,2.304,2,4.0,36.62,24.87,99870.0,0.933,3.297,3,4.3,60.0,24.0,97000.0,0.77,1.893
2020-08-06 09:00:00,1,2.8,47.0,23.4,99326,72.54,2.282,2,4.33,28.31,25.79,99878.0,0.917,4.54,3,4.5,45.0,24.0,97000.0,0.72,3.02
2020-08-06 10:00:00,1,3.1,35.0,24.5,99333,68.87,3.694,2,4.66,20.01,26.59,99886.0,0.9,8.903,3,5.1,30.0,25.0,97100.0,0.67,5.713
2020-08-06 11:00:00,1,4.1,27.0,25.6,99341,65.19,8.58,2,4.99,11.71,27.18,99893.0,0.884,14.823,3,5.8,15.0,26.0,97100.0,0.62,9.59
2020-08-06 12:00:00,1,5.0,21.0,26.7,99348,61.51,14.497,2,5.27,10.0,27.78,99871.0,0.878,17.892,3,6.3,0.0,26.0,97100.0,0.59,12.71
2020-08-06 13:00:00,1,5.3,11.0,27.5,99324,60.26,18.85,2,5.55,8.3,28.04,99848.0,0.871,19.96,3,6.6,0.0,26.0,97100.0,0.58,15.384
2020-08-06 14:00:00,1,6.0,4.0,28.3,99300,59.02,23.611,2,5.83,6.6,27.72,99826.0,0.865,23.12,3,6.9,0.0,27.0,97100.0,0.56,19.636
2020-08-06 15:00:00,1,6.8,2.0,29.0,99277,57.78,29.215,2,6.05,7.33,27.4,99794.0,0.871,27.81,3,7.3,0.0,27.0,97100.0,0.56,24.101
2020-08-06 16:00:00,1,7.0,6.0,28.7,99254,58.06,35.239,2,6.27,8.06,26.85,99762.0,0.878,33.713,3,7.8,15.0,27.0,97100.0,0.57,28.178
2020-08-06 17:00:00,1,7.1,10.0,28.2,99327,58.34,37.063,2,6.49,8.79,25.92,99731.0,0.885,38.0,3,8.3,30.0,27.0,97000.0,0.58,32.177
2020-08-06 18:00:00,1,7.2,16.0,27.9,99394,58.62,40.522,2,6.07,11.07,24.99,99754.0,0.899,39.406,3,8.6,30.0,27.0,97000.0,0.6,34.526
2020-08-06 19:00:00,1,8.0,23.0,26.9,99486,63.09,40.703,2,5.65,13.36,24.21,99778.0,0.913,38.855,3,8.6,30.0,26.0,97000.0,0.65,35.489
2020-08-06 20:00:00,1,8.0,30.0,26.1,99574,67.56,39.336,2,5.23,15.64,23.68,99801.0,0.927,34.353,3,8.8,30.0,26.0,97000.0,0.7,33.98
2020-08-06 21:00:00,1,7.9,34.0,25.2,99581,72.03,35.824,2,4.78,13.29,23.15,99806.0,0.936,28.348,3,8.5,30.0,25.0,97000.0,0.73,29.814
2020-08-06 22:00:00,1,7.4,36.0,24.5,99584,75.16,30.813,2,4.33,10.95,22.71,99810.0,0.946,25.333,3,7.7,30.0,25.0,97000.0,0.76,24.303
2020-08-06 23:00:00,1,6.7,39.0,23.8,99587,78.29,26.141,2,3.87,8.6,22.41,99814.0,0.955,20.597,3,7.0,30.0,24.0,97000.0,0.79,18.857
2020-08-07 00:00:00,1,5.8,42.0,23.1,99632,78.0,17.109,2,3.32,9.49,22.45,99859.0,0.95,16.359,3,5.3,30.0,24.0,97100.0,0.79,10.633
2020-08-07 01:00:00,1,5.1,45.0,22.7,99625,78.77,12.482,2,2.74,13.58,22.11,99841.0,0.954,11.845,3,4.7,45.0,24.0,97100.0,0.81,6.615
2020-08-07 02:00:00,1,4.6,46.0,22.4,99618,79.54,8.78,2,2.15,17.68,21.74,99822.0,0.957,8.347,3,4.2,60.0,24.0,97000.0,0.83,5.765
2020-08-07 03:00:00,1,4.7,47.0,22.1,99611,80.31,7.106,2,1.93,15.29,21.37,99816.0,0.965,5.823,3,3.9,60.0,23.0,97000.0,0.86,5.386
2020-08-07 04:00:00,1,4.1,53.0,22.1,99602,80.76,4.774,2,1.7,12.9,21.57,99810.0,0.972,3.707,3,3.7,60.0,23.0,97000.0,0.88,4.783
2020-08-07 05:00:00,1,3.2,53.0,22.2,99524,81.22,2.647,2,1.47,10.51,22.69,99804.0,0.979,3.188,3,3.5,60.0,22.0,97000.0,0.9,4.026
2020-08-07 06:00:00,1,3.0,45.0,22.3,99444,81.67,2.131,2,1.52,8.65,23.82,99826.0,0.962,2.492,3,3.2,60.0,22.0,97000.0,0.87,2.689
2020-08-07 07:00:00,1,2.9,48.0,23.0,99381,78.15,1.503,2,1.57,6.79,24.87,99849.0,0.944,1.413,3,2.9,30.0,23.0,97100.0,0.81,1.268
2020-08-07 08:00:00,1,2.2,20.0,23.8,99313,74.64,0.69,2,1.63,4.93,25.78,99872.0,0.926,0.472,3,2.7,0.0,24.0,97100.0,0.76,0.711
2020-08-07 09:00:00,1,2.0,19.0,24.5,99323,71.12,0.262,2,2.16,2.16,26.69,99868.0,0.91,0.641,3,2.8,0.0,25.0,97100.0,0.71,0.841
2020-08-07 10:00:00,1,2.3,17.0,25.6,99309,69.2,0.496,2,2.69,359.38,27.47,99863.0,0.893,2.859,3,3.1,0.0,26.0,97100.0,0.66,1.54
2020-08-07 11:00:00,1,2.9,16.0,26.7,99295,67.27,1.911,2,3.23,356.61,28.03,99859.0,0.876,4.94,3,3.7,0.0,26.0,97000.0,0.61,3.099
2020-08-07 12:00:00,1,3.5,16.0,27.9,99280,65.35,4.664,2,3.32,355.63,28.59,99822.0,0.865,7.618,3,4.1,0.0,27.0,97000.0,0.57,4.938
2020-08-07 13:00:00,1,4.0,7.0,28.6,99249,63.26,8.326,2,3.42,354.66,28.82,99786.0,0.854,8.731,3,4.4,0.0,27.0,97000.0,0.53,6.524
2020-08-07 14:00:00,1,4.3,356.0,29.4,99217,61.17,13.569,2,3.52,353.68,28.5,99749.0,0.843,9.882,3,4.8,0.0,27.0,97000.0,0.49,9.173
2020-08-07 15:00:00,1,4.7,349.0,30.2,99186,59.09,16.912,2,3.45,347.72,28.18,99717.0,0.853,12.565,3,5.1,0.0,27.0,97000.0,0.49,12.182
2020-08-07 16:00:00,1,5.1,354.0,29.7,99161,58.12,20.135,2,3.37,341.76,27.62,99684.0,0.863,17.603,3,5.2,0.0,27.0,97000.0,0.52,15.209
2020-08-07 17:00:00,1,5.7,0.0,29.2,99230,57.15,26.052,2,3.3,335.8,26.66,99652.0,0.873,21.586,3,5.3,0.0,28.0,96900.0,0.55,19.147
2020-08-07 18:00:00,1,5.9,6.0,28.7,99294,56.18,28.228,2,4.0,347.27,25.7,99663.0,0.89,25.836,3,5.7,0.0,27.0,96900.0,0.58,22.855
2020-08-07 19:00:00,1,6.3,14.0,27.7,99378,61.68,28.264,2,4.7,358.74,24.88,99673.0,0.907,30.362,3,6.3,15.0,27.0,96900.0,0.63,27.177
2020-08-07 20:00:00,1,6.9,21.0,26.8,99458,67.17,29.872,2,5.4,10.21,24.3,99684.0,0.924,33.781,3,7.1,30.0,26.0,96900.0,0.67,30.839
2020-08-07 21:00:00,1,7.1,25.0,25.9,99457,72.67,30.643,2,5.15,10.59,23.71,99687.0,0.938,33.753,3,7.4,30.0,26.0,96900.0,0.72,30.729
2020-08-07 22:00:00,1,6.8,25.0,25.1,99463,75.06,27.991,2,4.91,10.98,23.27,99689.0,0.953,31.903,3,7.1,30.0,25.0,96900.0,0.77,27.207
2020-08-07 23:00:00,1,6.3,25.0,24.3,99469,77.44,24.512,2,4.67,11.36,23.07,99692.0,0.967,29.16,3,6.8,30.0,25.0,96900.0,0.82,23.452
2020-08-08 00:00:00,1,5.3,18.0,23.7,99435,80.83,15.549,2,3.87,355.7,23.18,99659.0,0.955,17.284,3,5.1,0.0,25.0,96900.0,0.8,16.615
2020-08-08 01:00:00,1,4.5,14.0,23.2,99427,82.5,10.857,2,3.43,353.07,22.96,99649.0,0.962,13.508,3,4.5,0.0,24.0,96900.0,0.83,11.466
2020-08-08 02:00:00,1,3.4,13.0,22.8,99418,84.18,6.058,2,2.98,350.44,22.84,99640.0,0.969,10.521,3,4.0,0.0,24.0,96800.0,0.86,8.061
2020-08-08 03:00:00,1,2.3,11.0,22.4,99409,85.85,2.375,2,2.73,353.03,22.72,99625.0,0.97,8.344,3,3.7,0.0,24.0,96800.0,0.88,6.406
2020-08-08 04:00:00,1,1.7,6.0,22.5,99398,85.86,1.408,2,2.48,355.63,22.9,99610.0,0.972,7.117,3,3.5,0.0,23.0,96800.0,0.89,5.355
2020-08-08 05:00:00,1,1.5,4.0,22.5,99320,85.86,0.622,2,2.23,358.22,23.59,99594.0,0.974,6.072,3,3.4,0.0,23.0,96800.0,0.9,4.327
2020-08-08 06:00:00,1,1.2,335.0,22.5,99239,85.86,0.297,2,2.11,349.13,24.28,99611.0,0.963,4.623,3,3.3,0.0,23.0,96800.0,0.88,2.559
2020-08-08 07:00:00,1,1.2,328.0,23.0,99177,83.31,0.183,2,1.99,340.05,25.01,99627.0,0.952,3.506,3,3.1,0.0,24.0,96800.0,0.84,1.102
2020-08-08 08:00:00,1,1.2,325.0,23.5,99112,80.76,0.138,2,1.86,330.96,25.8,99644.0,0.942,1.895,3,3.1,0.0,24.0,96800.0,0.8,1.011
2020-08-08 09:00:00,1,1.4,324.0,24.0,99123,78.2,0.288,2,2.14,332.44,26.59,99634.0,0.926,1.954,3,3.2,0.0,25.0,96800.0,0.75,1.411
2020-08-08 10:00:00,1,2.0,325.0,24.7,99106,75.08,0.993,2,2.41,333.92,27.28,99624.0,0.911,3.25,3,3.5,0.0,26.0,96800.0,0.7,2.058
2020-08-08 11:00:00,1,2.4,327.0,25.5,99089,71.96,2.503,2,2.68,335.4,27.79,99614.0,0.896,4.969,3,3.9,0.0,26.0,96800.0,0.65,2.87
2020-08-08 12:00:00,1,2.8,331.0,26.2,99072,68.84,4.411,2,2.83,344.51,28.31,99572.0,0.888,5.681,3,4.2,0.0,26.0,96800.0,0.62,3.196
2020-08-08 13:00:00,1,3.4,335.0,26.8,99031,67.17,7.143,2,2.97,353.62,28.54,99531.0,0.881,6.189,3,4.3,0.0,27.0,96800.0,0.6,3.516
2020-08-08 14:00:00,1,3.8,340.0,27.3,98991,65.5,9.412,2,3.12,2.73,28.31,99489.0,0.874,8.591,3,4.6,0.0,27.0,96700.0,0.58,5.621
2020-08-08 15:00:00,1,4.6,346.0,27.9,98950,63.83,13.055,2,3.59,1.83,28.08,99452.0,0.876,13.524,3,5.0,0.0,27.0,96700.0,0.58,10.089
2020-08-08 16:00:00,1,5.6,355.0,27.7,98927,61.61,20.259,2,4.06,0.93,27.57,99416.0,0.878,21.562,3,5.6,0.0,27.0,96700.0,0.58,14.279
2020-08-08 17:00:00,1,6.0,4.0,27.3,99000,59.39,23.016,2,4.53,0.03,26.6,99379.0,0.88,28.445,3,6.3,0.0,28.0,96600.0,0.59,19.709
2020-08-08 18:00:00,1,6.9,16.0,27.1,99067,57.17,30.458,2,5.29,6.44,25.63,99403.0,0.901,33.098,3,7.1,0.0,28.0,96600.0,0.62,29.968
2020-08-08 19:00:00,1,7.4,18.0,26.4,99159,62.31,34.388,2,6.05,12.85,24.89,99426.0,0.921,37.717,3,8.2,15.0,27.0,96700.0,0.67,40.851
2020-08-08 20:00:00,1,7.5,23.0,25.7,99248,67.45,37.303,2,6.81,19.26,24.53,99450.0,0.941,42.882,3,9.4,30.0,26.0,96700.0,0.73,46.381
2020-08-08 21:00:00,1,7.8,30.0,25.0,99255,72.59,39.34,2,6.29,19.23,24.17,99455.0,0.944,44.27,3,9.8,30.0,26.0,96700.0,0.77,45.454
2020-08-08 22:00:00,1,6.6,33.0,24.5,99256,76.41,32.487,2,5.76,19.2,23.85,99460.0,0.946,41.513,3,9.3,30.0,26.0,96700.0,0.78,42.112
2020-08-08 23:00:00,1,6.6,29.0,24.1,99258,80.22,32.208,2,5.23,19.17,23.63,99464.0,0.949,35.016,3,8.8,30.0,25.0,96700.0,0.79,41.805
2020-08-09 00:00:00,1,8.1,32.0,23.6,99225,85.23,37.15,2,5.16,10.1,23.44,99486.0,0.949,34.859,3,8.8,30.0,25.0,96700.0,0.79,41.656
2020-08-09 01:00:00,1,7.5,33.0,23.4,99211,86.24,34.682,2,4.68,10.11,23.26,99474.0,0.952,26.44,3,8.1,30.0,25.0,96700.0,0.8,35.81
2020-08-09 02:00:00,1,6.8,35.0,23.3,99197,87.26,28.003,2,4.2,10.11,23.18,99462.0,0.955,22.866,3,7.5,30.0,25.0,96700.0,0.81,31.512
2020-08-09 03:00:00,1,6.9,29.0,23.1,99183,88.27,25.519,2,4.06,6.94,23.09,99463.0,0.957,24.244,3,7.1,30.0,24.0,96700.0,0.83,30.104
2020-08-09 04:00:00,1,6.8,25.0,23.1,99185,87.88,26.563,2,3.92,3.76,23.37,99464.0,0.958,25.5,3,7.0,30.0,24.0,96700.0,0.83,30.807
2020-08-09 05:00:00,1,7.0,21.0,23.1,99118,87.48,28.817,2,3.78,0.59,24.26,99465.0,0.96,24.778,3,6.9,30.0,24.0,96700.0,0.84,35.462
2020-08-09 06:00:00,1,8.2,27.0,23.1,99050,87.08,37.92,2,4.31,8.77,25.14,99498.0,0.946,26.383,3,6.9,30.0,24.0,96700.0,0.82,34.287
2020-08-09 07:00:00,1,5.7,36.0,23.3,99001,85.78,26.371,2,4.84,16.96,25.82,99530.0,0.931,25.742,3,7.1,30.0,24.0,96800.0,0.77,27.312
2020-08-09 08:00:00,1,5.5,35.0,23.6,98947,84.48,28.574,2,5.37,25.15,26.16,99562.0,0.917,23.157,3,7.3,30.0,25.0,96800.0,0.72,29.424
2020-08-09 09:00:00,1,6.5,26.0,23.9,98971,83.18,31.905,2,5.51,21.0,26.5,99577.0,0.914,25.062,3,7.6,30.0,25.0,96800.0,0.69,35.43
2020-08-09 10:00:00,1,7.2,31.0,24.6,98980,79.65,37.384,2,5.65,16.86,26.86,99592.0,0.91,28.047,3,8.0,30.0,26.0,96800.0,0.68,35.658
2020-08-09 11:00:00,1,7.4,27.0,25.2,98988,76.12,41.21,2,5.79,12.72,27.27,99608.0,0.907,29.635,3,8.4,30.0,26.0,96800.0,0.67,36.534
2020-08-09 12:00:00,1,7.5,24.0,25.9,98997,72.59,45.616,2,6.47,15.02,27.68,99580.0,0.899,34.265,3,9.1,30.0,26.0,96800.0,0.65,40.91
2020-08-09 13:00:00,1,8.0,19.0,26.4,98988,70.88,48.405,2,7.15,17.33,27.8,99551.0,0.891,40.846,3,9.9,30.0,27.0,96800.0,0.63,46.334
2020-08-09 14:00:00,1,9.1,20.0,27.0,98980,69.16,49.982,2,7.83,19.63,27.46,99523.0,0.883,46.293,3,10.6,30.0,27.0,96700.0,0.6,49.668
2020-08-09 15:00:00,1,10.3,20.0,27.5,98972,67.45,49.992,2,8.05,20.98,27.11,99527.0,0.886,49.54,3,11.3,30.0,27.0,96700.0,0.6,50.0
2020-08-09 16:00:00,1,10.7,22.0,27.0,98975,66.72,49.994,2,8.27,22.34,26.6,99530.0,0.89,50.0,3,11.8,30.0,27.0,96700.0,0.61,50.0
2020-08-09 17:00:00,1,11.6,25.0,26.5,99072,66.0,50.0,2,8.49,23.69,25.84,99534.0,0.894,50.0,3,12.3,30.0,27.0,96700.0,0.62,50.0
2020-08-09 18:00:00,1,11.4,28.0,26.1,99163,65.27,49.999,2,8.01,24.83,25.07,99584.0,0.907,50.0,3,12.4,30.0,27.0,96800.0,0.64,50.0
2020-08-09 19:00:00,1,10.7,26.0,25.4,99281,69.09,49.994,2,7.54,25.97,24.42,99635.0,0.92,50.0,3,12.2,30.0,26.0,96800.0,0.67,50.0
2020-08-09 20:00:00,1,10.1,27.0,24.8,99396,72.91,49.99,2,7.06,27.12,23.96,99685.0,0.933,49.266,3,12.1,30.0,26.0,96900.0,0.71,50.0
2020-08-09 21:00:00,1,9.7,27.0,24.2,99431,76.73,49.987,2,6.36,26.37,23.51,99724.0,0.944,46.256,3,11.5,30.0,25.0,96900.0,0.74,50.0
2020-08-09 22:00:00,1,9.0,27.0,23.9,99454,78.33,49.908,2,5.66,25.63,23.12,99762.0,0.955,41.887,3,10.5,30.0,25.0,97000.0,0.78,49.555
2020-08-09 23:00:00,1,8.8,26.0,23.5,99478,79.94,49.052,2,4.97,24.88,22.84,99800.0,0.965,36.856,3,9.4,30.0,24.0,97000.0,0.82,46.363
2020-08-10 00:00:00,1,7.8,25.0,23.1,99525,85.88,42.23,2,5.35,21.07,23.1,99798.0,0.967,36.341,3,9.3,30.0,24.0,97000.0,0.86,42.437
2020-08-10 01:00:00,1,7.6,23.0,22.9,99531,85.99,38.799,2,4.98,20.5,22.94,99800.0,0.969,34.561,3,8.8,30.0,24.0,97000.0,0.87,40.426
2020-08-10 02:00:00,1,7.8,23.0,22.7,99538,86.09,39.223,2,4.61,19.92,22.83,99801.0,0.971,32.435,3,8.4,30.0,24.0,97000.0,0.87,37.774
2020-08-10 03:00:00,1,7.5,26.0,22.5,99544,86.19,36.201,2,4.67,19.88,22.73,99806.0,0.97,31.117,3,8.2,30.0,24.0,97000.0,0.87,34.043
2020-08-10 04:00:00,1,7.1,26.0,22.6,99559,86.01,32.64,2,4.74,19.84,22.87,99811.0,0.969,30.746,3,8.1,30.0,24.0,97000.0,0.87,32.57
2020-08-10 05:00:00,1,7.1,26.0,22.6,99504,85.83,31.446,2,4.8,19.79,23.44,99815.0,0.969,30.369,3,8.1,30.0,23.0,97000.0,0.87,33.163
2020-08-10 06:00:00,1,6.6,27.0,22.7,99446,85.65,28.017,2,5.01,21.06,24.0,99850.0,0.959,29.304,3,8.0,30.0,23.0,97000.0,0.85,32.662
2020-08-10 07:00:00,1,6.3,28.0,23.0,99396,81.69,24.012,2,5.22,22.33,24.5,99886.0,0.95,27.077,3,7.7,30.0,24.0,97100.0,0.82,29.432
2020-08-10 08:00:00,1,6.1,30.0,23.4,99341,77.72,21.947,2,5.43,23.59,24.91,99921.0,0.94,24.763,3,7.4,30.0,24.0,97100.0,0.79,26.888
2020-08-10 09:00:00,1,6.0,30.0,23.8,99366,73.76,22.337,2,5.32,19.46,25.32,99941.0,0.931,24.428,3,7.3,30.0,24.0,97100.0,0.76,26.606
2020-08-10 10:00:00,1,6.1,31.0,24.6,99381,70.34,27.031,2,5.22,15.32,25.84,99961.0,0.921,24.408,3,7.4,30.0,25.0,97100.0,0.72,27.226
2020-08-10 11:00:00,1,6.4,29.0,25.4,99396,66.91,29.874,2,5.11,11.19,26.55,99982.0,0.912,25.328,3,7.5,30.0,25.0,97100.0,0.69,29.045
2020-08-10 12:00:00,1,6.6,28.0,26.2,99411,63.48,33.477,2,5.6,14.61,27.26,99975.0,0.882,28.638,3,8.0,30.0,26.0,97100.0,0.63,33.0
2020-08-10 13:00:00,1,7.3,27.0,26.8,99401,60.65,37.824,2,6.08,18.03,27.62,99967.0,0.852,30.311,3,8.6,30.0,26.0,97100.0,0.55,38.805
2020-08-10 14:00:00,1,7.9,24.0,27.5,99390,57.82,44.75,2,6.57,21.45,27.41,99960.0,0.822,33.829,3,9.3,30.0,27.0,97100.0,0.48,43.618
2020-08-10 15:00:00,1,8.2,22.0,28.2,99380,54.98,49.037,2,6.79,21.8,27.19,99964.0,0.824,37.865,3,9.8,30.0,27.0,97100.0,0.45,47.193
2020-08-10 16:00:00,1,8.6,24.0,27.7,99383,56.73,49.186,2,7.01,22.15,26.68,99967.0,0.826,41.13,3,10.1,30.0,27.0,97100.0,0.46,49.54
2020-08-10 17:00:00,1,8.9,24.0,27.2,99483,58.48,49.981,2,7.23,22.51,25.66,99971.0,0.829,42.951,3,10.5,30.0,27.0,97100.0,0.46,50.0
2020-08-10 18:00:00,1,9.0,24.0,26.8,99577,60.22,49.919,2,6.79,23.39,24.65,100005.0,0.861,43.133,3,10.5,30.0,27.0,97100.0,0.5,49.926
2020-08-10 19:00:00,1,8.6,25.0,26.1,99698,65.76,47.35,2,6.35,24.27,23.81,100040.0,0.892,41.226,3,10.2,30.0,26.0,97200.0,0.57,49.605
2020-08-10 20:00:00,1,8.2,26.0,25.4,99816,71.29,43.313,2,5.91,25.15,23.26,100075.0,0.924,38.722,3,9.9,30.0,25.0,97200.0,0.66,47.59
2020-08-10 21:00:00,1,7.6,26.0,24.7,99850,76.83,37.592,2,4.95,24.35,22.72,100097.0,0.938,33.477,3,9.2,30.0,25.0,97200.0,0.74,42.468
2020-08-10 22:00:00,1,7.0,27.0,24.1,99878,79.16,30.191,2,3.99,23.55,22.29,100118.0,0.952,27.684,3,8.1,30.0,24.0,97300.0,0.78,34.566
2020-08-10 23:00:00,1,6.4,29.0,23.5,99905,81.48,23.883,2,3.03,22.75,22.05,100139.0,0.966,21.677,3,7.1,30.0,24.0,97300.0,0.82,26.016
2020-08-11 00:00:00,1,6.2,32.0,22.7,99892,81.88,19.911,2,3.22,19.86,21.97,100173.0,0.97,19.504,3,6.5,30.0,24.0,97300.0,0.83,16.961
2020-08-11 01:00:00,1,6.2,33.0,22.3,99902,83.03,17.98,2,2.93,17.24,21.76,100168.0,0.976,17.563,3,6.3,30.0,24.0,97300.0,0.85,15.41
2020-08-11 02:00:00,1,5.7,33.0,21.9,99912,84.17,14.848,2,2.64,14.62,21.74,100163.0,0.982,16.256,3,6.2,30.0,23.0,97300.0,0.87,17.122
2020-08-11 03:00:00,1,5.3,34.0,21.5,99923,85.32,13.848,2,2.93,14.71,21.73,100169.0,0.982,16.139,3,6.2,30.0,23.0,97300.0,0.89,19.187
2020-08-11 04:00:00,1,5.0,36.0,21.6,99926,85.14,14.486,2,3.23,14.8,22.01,100175.0,0.982,16.406,3,6.3,30.0,23.0,97300.0,0.9,20.052
2020-08-11 05:00:00,1,4.8,38.0,21.6,99860,84.96,15.331,2,3.52,14.89,22.78,100181.0,0.981,17.864,3,6.5,30.0,23.0,97300.0,0.92,21.666
2020-08-11 06:00:00,1,4.7,39.0,21.6,99792,84.77,14.208,2,4.14,18.08,23.56,100210.0,0.968,20.194,3,6.6,30.0,23.0,97300.0,0.89,21.755
2020-08-11 07:00:00,1,4.8,36.0,22.2,99736,82.15,13.402,2,4.76,21.26,24.4,100238.0,0.955,22.644,3,6.7,30.0,24.0,97400.0,0.82,20.995
2020-08-11 08:00:00,1,5.1,36.0,22.9,99676,79.52,15.935,2,5.37,24.44,25.35,100266.0,0.941,23.106,3,6.8,30.0,24.0,97400.0,0.76,21.028
2020-08-11 09:00:00,1,5.3,36.0,23.6,99695,76.89,16.924,2,5.27,22.16,26.3,100287.0,0.92,24.642,3,6.9,30.0,25.0,97400.0,0.72,21.1
2020-08-11 10:00:00,1,5.6,32.0,24.6,99696,72.78,20.106,2,5.18,19.88,27.14,100309.0,0.899,25.903,3,7.2,30.0,25.0,97400.0,0.67,22.549
2020-08-11 11:00:00,1,6.3,29.0,25.5,99697,68.67,26.232,2,5.08,17.6,27.81,100331.0,0.877,25.497,3,7.4,30.0,26.0,97400.0,0.62,24.846
2020-08-11 12:00:00,1,6.4,27.0,26.5,99698,64.57,29.146,2,5.55,14.47,28.48,100303.0,0.851,26.314,3,7.5,30.0,26.0,97400.0,0.57,26.636
2020-08-11 13:00:00,1,7.1,21.0,27.3,99683,61.87,36.38,2,6.03,11.34,28.72,100274.0,0.824,30.154,3,7.8,30.0,27.0,97400.0,0.52,29.695
2020-08-11 14:00:00,1,7.9,21.0,28.1,99668,59.18,43.922,2,6.51,8.21,28.26,100245.0,0.798,34.016,3,8.2,30.0,27.0,97400.0,0.46,33.832
2020-08-11 15:00:00,1,8.7,20.0,28.8,99654,56.48,48.679,2,6.77,11.41,27.8,100225.0,0.81,37.361,3,8.6,30.0,27.0,97400.0,0.44,37.754
2020-08-11 16:00:00,1,9.2,21.0,28.3,99641,56.8,48.859,2,7.02,14.61,27.13,100204.0,0.821,40.855,3,9.2,30.0,27.0,97400.0,0.44,42.841
2020-08-11 17:00:00,1,9.3,23.0,27.7,99725,57.13,48.699,2,7.28,17.8,26.11,100184.0,0.833,43.473,3,9.9,30.0,27.0,97300.0,0.44,47.626
2020-08-11 18:00:00,1,9.3,25.0,27.2,99802,57.45,49.526,2,6.62,19.27,25.1,100209.0,0.858,43.475,3,10.1,30.0,27.0,97300.0,0.47,48.816
2020-08-11 19:00:00,1,8.7,27.0,26.4,99901,61.5,46.442,2,5.95,20.73,24.23,100234.0,0.882,39.959,3,9.7,30.0,26.0,97400.0,0.52,47.813
2020-08-11 20:00:00,1,8.3,30.0,25.6,99997,65.54,39.796,2,5.29,22.19,23.62,100259.0,0.907,36.28,3,9.4,30.0,26.0,97400.0,0.59,45.416
2020-08-11 21:00:00,1,8.0,32.0,24.8,100011,69.59,35.117,2,4.67,20.69,23.0,100262.0,0.925,32.322,3,8.7,30.0,25.0,97400.0,0.66,40.169
2020-08-11 22:00:00,1,7.5,35.0,24.2,100014,71.4,28.784,2,4.05,19.19,22.52,100266.0,0.944,26.112,3,7.7,30.0,25.0,97400.0,0.73,31.833
2020-08-11 23:00:00,1,6.4,40.0,23.6,100016,73.21,22.092,2,3.44,17.69,22.26,100270.0,0.962,20.605,3,6.8,30.0,24.0,97400.0,0.79,22.263
2020-08-12 00:00:00,1,5.6,43.0,22.9,99973,70.52,17.221,2,2.93,17.8,22.0,100198.0,0.959,13.785,3,6.1,60.0,24.0,97400.0,0.81,17.46
2020-08-12 01:00:00,1,5.5,43.0,22.4,99957,70.75,16.194,2,3.09,17.69,21.74,100174.0,0.964,13.04,3,5.8,60.0,24.0,97400.0,0.83,15.732
2020-08-12 02:00:00,1,5.3,46.0,21.9,99941,70.99,13.942,2,3.25,17.59,21.53,100151.0,0.968,12.378,3,5.7,60.0,23.0,97300.0,0.85,15.057
2020-08-12 03:00:00,1,5.0,49.0,21.5,99926,71.22,11.375,2,3.16,16.75,21.31,100154.0,0.97,10.899,3,5.5,60.0,23.0,97300.0,0.87,15.172
2020-08-12 04:00:00,1,4.8,51.0,21.5,99931,71.4,10.444,2,3.07,15.92,21.6,100158.0,0.972,9.287,3,5.4,45.0,23.0,97300.0,0.87,15.507
2020-08-12 05:00:00,1,4.4,49.0,21.5,99867,71.58,9.183,2,2.97,15.08,22.72,100161.0,0.973,8.303,3,5.4,30.0,23.0,97300.0,0.88,16.32
2020-08-12 06:00:00,1,4.4,44.0,21.6,99800,71.76,9.07,2,3.56,17.69,23.84,100183.0,0.951,8.964,3,5.4,30.0,23.0,97300.0,0.83,16.774
2020-08-12 07:00:00,1,4.5,43.0,22.3,99735,68.65,10.1,2,4.14,20.29,24.84,100205.0,0.928,11.588,3,5.5,30.0,24.0,97400.0,0.74,16.619
2020-08-12 08:00:00,1,5.5,43.0,23.0,99666,65.54,15.004,2,4.72,22.9,25.61,100227.0,0.906,13.203,3,5.7,30.0,24.0,97400.0,0.66,16.918
2020-08-12 09:00:00,1,5.9,42.0,23.7,99675,62.43,17.187,2,5.15,19.78,26.39,100229.0,0.894,16.615,3,6.2,30.0,25.0,97400.0,0.6,18.18
2020-08-12 10:00:00,1,6.1,38.0,24.8,99672,59.25,21.34,2,5.58,16.66,27.12,100232.0,0.882,20.442,3,7.0,30.0,25.0,97400.0,0.57,21.328
